Date,Volume_RTH,Volume_VCR,Volume_XLY,Volume_XRT,Close_RTH,Close_VCR,Close_XLY,Close_XRT
2020-04-01,415000.0,2502500.0,98767700,147421300.0,109.72134690057663,152.34070841471353,103.18891361781529,30.548409961518786
2020-05-01,322100.0,1809400.0,100390000,108757100.0,117.69922561645508,170.02590866088866,113.13362617492676,35.07202663421631
2020-06-01,590400.0,1800200.0,101636000,118846600.0,125.41337030584162,188.07668235085228,122.93852441961116,39.40982801263983
2020-07-01,272700.0,2165400.0,80508500,78057100.0,132.25662127408114,201.7747892899947,128.94304969094017,41.94536018371582
2020-08-01,295100.0,1877500.0,54674000,69918700.0,141.08123997279577,221.43128095354353,139.13520958310082,47.60726111275809
2020-09-01,335300.0,4247300.0,91784100,83719200.0,141.17736743745348,224.87086704799108,141.01497613816034,46.75729497273763
2020-10-01,286900.0,2405300.0,70396700,78698700.0,145.28340703790838,233.798620744185,145.36477522416547,49.272004040804774
2020-11-01,290900.0,2088600.0,64916300,77014800.0,148.1587371826172,240.60953063964843,147.91792526245118,52.04733238220215
2020-12-01,298100.0,2009800.0,65816600,53761900.0,150.5918995250355,259.30940038507634,152.84672685102984,58.43259169838645
2021-01-01,343400.0,2701300.0,80246900,140484500.0,154.53576017680922,276.26939311780427,160.8633744089227,68.86232335943924
2021-02-01,350900.0,2355700.0,59585800,63168800.0,154.78306499280427,282.9255852950247,162.9157899555407,73.87121100174754
2021-03-01,326100.0,3289000.0,121750600,77141700.0,152.89523779827616,279.7067977241848,158.9387850554093,82.0871227098548
2021-04-01,1148400.0,2439700.0,62915500,39671400.0,165.12928118024553,298.7080819266183,170.95337640671502,85.80640375046502
2021-05-01,536200.0,2040100.0,89924600,54519100.0,165.89410400390625,292.1550659179687,166.46128540039064,86.58205299377441
2021-06-01,853900.0,1582000.0,80793900,50994300.0,165.45638968727806,295.7661923495206,168.2373143976385,89.09115357832475
2021-07-01,890600.0,2109800.0,87622100,51475900.0,171.24536859421502,306.14477975027904,175.6743890671503,89.33280944824219
2021-08-01,804400.0,1329400.0,79608500,58221300.0,172.07483603737572,305.2119112881747,175.090576171875,89.17274891246448
2021-09-01,554700.0,1323000.0,112075600,54607400.0,173.08674912225632,307.9150913783482,177.61434064592635,87.98563348679315
2021-10-01,434700.0,1617000.0,102706500,61239000.0,173.63284156436012,312.7392302013579,183.28294154575892,86.33513750348773
2021-11-01,316100.0,3889600.0,166808300,73795000.0,186.08968607584634,338.37362234933033,200.87984284900483,94.0993169148763
2021-12-01,324700.0,2739100.0,175315900,85313100.0,186.1028622713956,326.5137828480114,195.88962069424716,84.8689131303267
2022-01-01,322600.0,5197800.0,238437900,110720500.0,178.910391998291,309.6086944580078,186.90233306884767,79.15679588317872
2022-02-01,169000.0,2179500.0,224046500,116387500.0,173.66000446520354,293.90455868369656,176.25717002467104,74.71279666298314
2022-03-01,150500.0,3608600.0,284326600,150465700.0,173.42477284307066,285.88716191830844,172.00748078719428,72.55866805366848
2022-04-01,216800.0,2280700.0,196284700,107726000.0,176.74353713989257,286.2511016845703,173.34143600463867,71.12884521484375
2022-05-01,284000.0,5167600.0,194840400,168482400.0,155.62207757859002,244.05719648088728,146.99957493373327,63.00049518403553
2022-06-01,181200.0,3363300.0,141485200,118131600.0,151.0519554501488,233.96070207868303,140.96078345889137,59.81358882359096
2022-07-01,197700.0,2302100.0,102720200,91484100.0,155.88785552978516,239.25718383789064,144.69261474609374,58.670603370666505
2022-08-01,186900.0,1690400.0,96793400,108043200.0,167.7586033033288,266.58247508173406,161.04125047766644,64.74093561587127
2022-09-01,220200.0,1637900.0,130437200,101148800.0,158.86664326985678,248.89849417550224,151.29601324172248,58.87412825084868
2022-10-01,208500.0,2122500.0,132633100,89080200.0,154.86131867908296,232.1087166922433,139.2514154343378,57.15289869762602
2022-11-01,254300.0,1741000.0,106640300,99006500.0,160.20929972330728,231.30670819963728,137.4079095749628,61.37610662551153
2022-12-01,195500.0,3393200.0,99615700,94730000.0,159.48599969773065,223.9694366455078,132.56462751116072,60.1423597789946
2023-01-01,118900.0,2177700.0,90454300,92062700.0,161.50413818359374,230.78870239257813,135.62379837036133,63.01560001373291
2023-02-01,81700.0,1745000.0,95353900,116456800.0,162.77086438630758,248.809276380037,146.5839450233861,67.7502108122173
2023-03-01,103600.0,1432600.0,149866100,180212200.0,154.49160899286684,237.51104869013247,140.1452464228091,60.62555661408798
2023-04-01,86000.0,1096000.0,85539600,99213700.0,160.86728547748766,244.05274401212992,144.03872198807565,60.302485817357116
2023-05-01,84600.0,1136100.0,93741900,122063100.0,162.2279607599432,247.15276128595525,146.44615103981712,58.333623539317735
2023-06-01,93900.0,1293200.0,106869100,124919000.0,166.99567013695128,268.64531671433224,161.03600710914247,60.151712145124165
2023-07-01,85200.0,2324600.0,100870200,89290700.0,173.1919677734375,284.4375198364258,169.92568740844726,64.22428798675537
2023-08-01,180900.0,1780400.0,91630000,116361600.0,173.84419913913894,278.7972571331522,165.5872683317765,63.26676924332328
2023-09-01,58800.0,1187700.0,102848400,113949400.0,170.1097381591797,275.6836959838867,164.6841262817383,59.89309501647949
2023-10-01,137000.0,2521600.0,144342000,178673200.0,163.7684291492809,258.5603887384588,154.78676119717684,57.89611452276056
2023-11-01,110400.0,1717400.0,116845700,160926400.0,172.29623413085938,273.1708388555618,162.42929077148438,60.74803016299293
2023-12-01,102800.0,1202700.0,99736700,129911400.0,182.54654693603516,296.08788299560547,174.43698806762694,68.49361381530761
2024-01-01,116400.0,2361300.0,101987800,144223300.0,187.61106654575892,293.3468511672247,171.86839585077195,68.32192629859561
2024-02-01,106600.0,944800.0,98865500,144975100.0,198.04855346679688,303.54815368652345,177.18119888305665,71.72476615905762
2024-03-01,131400.0,794500.0,83375200,112684700.0,206.83598709106445,309.5104583740234,179.75952224731446,75.168745803833
2024-04-01,106800.0,1245400.0,109517600,141725600.0,200.73983001708984,301.1864194003019,174.8295759721236,71.9931543523615
2024-05-01,117900.0,824300.0,71179000,157390100.0,199.40231323242188,303.82087430087,175.54683962735263,73.81259640780362
2024-06-01,86400.0,1144400.0,54015100,93648600.0,203.54293421695107,306.6697564376028,178.3657684326172,75.00342198422081
2024-07-01,85600.0,1152900.0,59632600,94476100.0,204.9201993075284,317.9891731955788,186.6518852927468,74.9541348544034
2024-08-01,106500.0,1358200.0,70286100,103442600.0,202.9705352783203,307.967416936701,179.43903281471947,74.52398820356889
2024-09-01,64400.0,841900.0,58604200,86062700.0,210.3407409667969,326.74609222412107,191.65680084228515,74.52498207092285
2024-10-01,52500.0,920000.0,59669100,98472900.0,216.6211581022843,334.39938752547556,197.19724638565728,75.43445354959239
2024-11-01,92800.0,988700.0,60853800,96673800.0,223.41148834228517,360.59637451171875,213.24081802368164,78.78887405395508
2024-12-01,106500.0,1121400.0,70962400,96005200.0,231.19220886230468,386.91043243408205,230.20564041137695,81.68441810607911
